,Orientation,Parent,Fluor,PWM,Window_size,P-value,ROI,N_without,N_with,Fluor_without,Fluor_with
802,top,72,RFP,minus35,6,0.140963509706458,"[85, 91]",11084,59,1.818181818181818,1.6724137931034482
803,top,72,RFP,minus35,6,0.5511918888228082,"[87, 93]",11112,31,1.818181818181818,1.859243697478992
804,top,72,RFP,minus35,6,0.002129097164157617,"[88, 94]",11061,82,1.818181818181818,1.955050505050505
805,top,72,RFP,minus35,6,0.1499344964330081,"[96, 102]",11010,133,1.818181818181818,1.75
806,top,72,RFP,minus35,6,0.5762316354815671,"[105, 111]",11110,33,1.818181818181818,1.8333333333333333
807,top,72,RFP,minus35,6,0.6848581286000388,"[106, 112]",10986,157,1.818181818181818,1.837837837837838
808,top,72,RFP,minus35,6,0.3814130001772926,"[111, 117]",11107,36,1.818181818181818,1.9222383720930232
809,top,72,RFP,minus35,6,0.2459784771432375,"[112, 118]",11049,94,1.818181818181818,1.8416666666666668
810,top,72,RFP,minus35,6,0.21187423580758136,"[113, 119]",11116,27,1.818181818181818,1.75
811,top,72,RFP,minus35,6,1.4714363071706949e-08,"[117, 123]",780,10363,1.9082491582491583,1.807692307692308
812,top,72,RFP,minus35,6,0.022756576038348245,"[121, 127]",741,10402,1.870967741935484,1.8125
813,top,72,RFP,minus35,6,0.5225596110655053,"[128, 134]",11133,10,1.818181818181818,1.9462121212121208
814,top,72,RFP,minus35,6,0.5775377004705144,"[129, 135]",11129,14,1.818181818181818,1.9462121212121208
815,top,72,RFP,minus35,6,3.7764754637780636e-05,"[130, 136]",11096,47,1.818181818181818,1.2857142857142858
816,top,72,RFP,minus35,6,0.21899075654554223,"[134, 140]",11017,126,1.818181818181818,1.7759197324414715
817,top,72,RFP,minus35,6,0.4632434066883362,"[135, 141]",11099,44,1.818181818181818,1.6794871794871795
818,top,25,GFP,minus10,6,0.007449393636421823,"[5, 11]",10566,152,1.0,1.0
819,top,25,GFP,minus10,6,0.004987417236504716,"[11, 17]",10596,122,1.0,1.0
820,top,25,GFP,minus10,6,0.0022004536247513633,"[19, 25]",10663,55,1.0,1.0297805642633229
821,top,25,GFP,minus10,6,0.9977360826214818,"[27, 33]",10707,11,1.0,1.0069364161849712
822,top,25,GFP,minus10,6,0.00011235442413140331,"[28, 34]",470,10248,1.0045751633986928,1.0
823,top,25,GFP,minus10,6,0.0001318767526220697,"[32, 38]",10695,23,1.0,1.0984848484848484
824,top,25,GFP,minus10,6,0.5865442102692999,"[45, 51]",10702,16,1.0,1.00358314863495
825,top,25,GFP,minus10,6,0.28066588340823095,"[55, 61]",898,9820,1.0,1.0
826,top,25,GFP,minus10,6,0.5823395315217669,"[65, 71]",10691,27,1.0,1.0093582887700534
827,top,25,GFP,minus10,6,0.2321140244302865,"[68, 74]",10708,10,1.0,1.0
828,top,25,GFP,minus10,6,0.2259042078475627,"[72, 78]",10686,32,1.0,1.0111861137897784
829,top,25,GFP,minus10,6,0.9164617297305684,"[79, 85]",10702,16,1.0,1.0027522935779816
830,top,25,GFP,minus10,6,0.3466952808601469,"[84, 90]",10660,58,1.0,1.0
831,top,25,GFP,minus10,6,0.7440824517210622,"[92, 98]",1022,9696,1.0,1.0
832,top,25,GFP,minus10,6,0.017008726819844312,"[93, 99]",10707,11,1.0,1.5
833,top,25,GFP,minus10,6,0.34344136602083464,"[95, 101]",10463,255,1.0,1.0046511627906978
834,top,25,GFP,minus10,6,0.737295744264878,"[98, 104]",629,10089,1.0,1.0
835,top,25,GFP,minus10,6,0.7238060949975231,"[101, 107]",10706,12,1.0,1.0028089887640448
836,top,25,GFP,minus10,6,0.00013871388893363593,"[104, 110]",10678,40,1.0,1.0
837,top,25,GFP,minus10,6,0.8455008119566838,"[109, 115]",10701,17,1.0,1.0126582278481011
838,top,25,GFP,minus10,6,0.1629842025917564,"[113, 119]",10703,15,1.0,1.0
839,top,25,GFP,minus10,6,0.19599725138212265,"[118, 124]",10702,16,1.0,1.0
840,top,25,GFP,minus10,6,3.244241090667622e-05,"[137, 143]",10572,146,1.0,1.019689069005104
841,top,25,GFP,minus35,6,1.5249289898361314e-06,"[1, 7]",494,10224,1.0,1.0
842,top,25,GFP,minus35,6,0.029113930321634656,"[9, 15]",686,10032,1.0038760272223308,1.0
843,top,25,GFP,minus35,6,0.3719930340474834,"[10, 16]",10680,38,1.0,1.0005128205128204
844,top,25,GFP,minus35,6,4.7969968487588576e-05,"[16, 22]",510,10208,1.0,1.0
845,top,25,GFP,minus35,6,0.4885735421583539,"[25, 31]",10708,10,1.0,1.019851380042463
846,top,25,GFP,minus35,6,0.4885735421583539,"[26, 32]",10708,10,1.0,1.019851380042463
847,top,25,GFP,minus35,6,5.232596604895525e-06,"[27, 33]",10638,80,1.0,1.0477272727272728
848,top,25,GFP,minus35,6,0.0005539415421495379,"[30, 36]",728,9990,1.0045492398433575,1.0
849,top,25,GFP,minus35,6,0.00040552215301576814,"[31, 37]",769,9949,1.0026041666666667,1.0
850,top,25,GFP,minus35,6,1.6035047421983083e-05,"[32, 38]",10673,45,1.0,1.0
851,top,25,GFP,minus35,6,0.009200982689652323,"[35, 41]",772,9946,1.0010593220338984,1.0
852,top,25,GFP,minus35,6,0.26056211934447915,"[36, 42]",719,9999,1.0,1.0
853,top,25,GFP,minus35,6,0.32736249644777227,"[42, 48]",10703,15,1.0,1.0080128205128205
854,top,25,GFP,minus35,6,0.4048091512419755,"[49, 55]",10689,29,1.0,1.001670843776107
855,top,25,GFP,minus35,6,0.018803205411269938,"[57, 63]",10388,330,1.0,1.0076649481172093
856,top,25,GFP,minus35,6,1.463682175664915e-05,"[60, 66]",708,10010,1.0075282427173462,1.0
857,top,25,GFP,minus35,6,0.0007983796432440022,"[64, 70]",798,9920,1.0,1.0
858,top,25,GFP,minus35,6,0.5447545101975115,"[69, 75]",10694,24,1.0,1.0087356701940036
859,top,25,GFP,minus35,6,0.014528840355686627,"[79, 85]",10301,417,1.0,1.0
860,top,25,GFP,minus35,6,0.2558388284920582,"[83, 89]",1188,9530,1.0,1.0
861,top,25,GFP,minus35,6,0.07502825503796019,"[84, 90]",10673,45,1.0,1.0
862,top,25,GFP,minus35,6,0.3673340218416197,"[85, 91]",10697,21,1.0,1.0
863,top,25,GFP,minus35,6,0.053175190194070104,"[89, 95]",10663,55,1.0,1.0
864,top,25,GFP,minus35,6,0.07065187962993039,"[90, 96]",10699,19,1.0,1.04
865,top,25,GFP,minus35,6,0.059854286918161026,"[97, 103]",10443,275,1.0,1.0
866,top,25,GFP,minus35,6,0.45164257793385876,"[112, 118]",764,9954,1.0,1.0
867,top,25,GFP,minus35,6,0.8455008119566838,"[113, 119]",10701,17,1.0,1.0126582278481011
868,top,25,GFP,minus35,6,0.5475042725796574,"[123, 129]",10702,16,1.0,1.010199838881526
869,top,25,GFP,minus35,6,0.000500469316367239,"[132, 138]",625,10093,1.0059701492537314,1.0
870,top,25,GFP,minus35,6,0.040076793540287516,"[135, 141]",10661,57,1.0,1.0
871,top,25,GFP,minus35,6,7.166019201650777e-05,"[136, 142]",10697,21,1.0,1.1875
872,top,25,GFP,minus35,6,0.1287854293604607,"[142, 148]",10667,51,1.0,1.0
873,top,25,RFP,minus10,6,0.7355498661173123,"[5, 11]",10566,152,1.0,1.0
874,top,25,RFP,minus10,6,0.05207284442925258,"[11, 17]",10596,122,1.0,1.0
875,top,25,RFP,minus10,6,0.014924958778706223,"[19, 25]",10663,55,1.0,1.0
876,top,25,RFP,minus10,6,0.7821404187019734,"[27, 33]",10707,11,1.0,1.0
877,top,25,RFP,minus10,6,0.07648196434335212,"[28, 34]",470,10248,1.0,1.0
878,top,25,RFP,minus10,6,0.3395608554041877,"[32, 38]",10695,23,1.0,1.0
879,top,25,RFP,minus10,6,0.39657544007326084,"[45, 51]",10702,16,1.0,1.0
880,top,25,RFP,minus10,6,0.5252392510385238,"[55, 61]",898,9820,1.0,1.0
881,top,25,RFP,minus10,6,0.6848134741162434,"[65, 71]",10691,27,1.0,1.0
882,top,25,RFP,minus10,6,0.008727518938286117,"[68, 74]",10708,10,1.0,1.0029761904761905
883,top,25,RFP,minus10,6,0.9833353489702705,"[72, 78]",10686,32,1.0,1.0
884,top,25,RFP,minus10,6,0.1442084697443983,"[79, 85]",10702,16,1.0,1.0
885,top,25,RFP,minus10,6,0.7649671339391244,"[84, 90]",10660,58,1.0,1.0
886,top,25,RFP,minus10,6,0.07046437872597609,"[92, 98]",1022,9696,1.0,1.0
887,top,25,RFP,minus10,6,0.3567464155158464,"[93, 99]",10707,11,1.0,1.0
888,top,25,RFP,minus10,6,4.774552441473979e-08,"[95, 101]",10463,255,1.0,1.0
889,top,25,RFP,minus10,6,0.8187624821469859,"[98, 104]",629,10089,1.0,1.0
890,top,25,RFP,minus10,6,0.20912838693997005,"[101, 107]",10706,12,1.0,1.0
891,top,25,RFP,minus10,6,0.05673299684132977,"[104, 110]",10678,40,1.0,1.0
892,top,25,RFP,minus10,6,0.16091743335128106,"[109, 115]",10701,17,1.0,1.0
893,top,25,RFP,minus10,6,3.7834594799178495e-05,"[113, 119]",10703,15,1.0,1.0072463768115942
894,top,25,RFP,minus10,6,0.00011046710715539136,"[118, 124]",10702,16,1.0,1.0058941952188176
895,top,25,RFP,minus10,6,0.9395578247566528,"[137, 143]",10572,146,1.0,1.0
896,top,25,RFP,minus35,6,0.021617025866666445,"[1, 7]",494,10224,1.0,1.0
897,top,25,RFP,minus35,6,0.29293272766159484,"[9, 15]",686,10032,1.0,1.0
898,top,25,RFP,minus35,6,0.05369182882909173,"[10, 16]",10680,38,1.0,1.0
899,top,25,RFP,minus35,6,3.4321942905491355e-10,"[16, 22]",510,10208,1.0,1.0
900,top,25,RFP,minus35,6,0.07619150625060161,"[25, 31]",10708,10,1.0,1.0
901,top,25,RFP,minus35,6,0.07619150625060161,"[26, 32]",10708,10,1.0,1.0
902,top,25,RFP,minus35,6,0.2021903778704861,"[27, 33]",10638,80,1.0,1.0
903,top,25,RFP,minus35,6,0.8519340030936204,"[30, 36]",728,9990,1.0,1.0
904,top,25,RFP,minus35,6,0.7055071858660362,"[31, 37]",769,9949,1.0,1.0
905,top,25,RFP,minus35,6,0.7414175689169893,"[32, 38]",10673,45,1.0,1.0
906,top,25,RFP,minus35,6,0.19226591295341844,"[35, 41]",772,9946,1.0,1.0
907,top,25,RFP,minus35,6,0.32251423662131373,"[36, 42]",719,9999,1.0,1.0
908,top,25,RFP,minus35,6,0.5260135001765185,"[42, 48]",10703,15,1.0,1.0
909,top,25,RFP,minus35,6,0.48301357197475403,"[49, 55]",10689,29,1.0,1.0
910,top,25,RFP,minus35,6,0.783159092585685,"[57, 63]",10388,330,1.0,1.0
911,top,25,RFP,minus35,6,0.11471831430257012,"[60, 66]",708,10010,1.0,1.0
912,top,25,RFP,minus35,6,0.34732897983892275,"[64, 70]",798,9920,1.0,1.0
913,top,25,RFP,minus35,6,0.8785384025255306,"[69, 75]",10694,24,1.0,1.0
914,top,25,RFP,minus35,6,0.027944904894556397,"[79, 85]",10301,417,1.0,1.0
915,top,25,RFP,minus35,6,0.5244788960341296,"[83, 89]",1188,9530,1.0,1.0
916,top,25,RFP,minus35,6,0.06746054156236118,"[84, 90]",10673,45,1.0,1.0
917,top,25,RFP,minus35,6,0.22897080477030773,"[85, 91]",10697,21,1.0,1.0
918,top,25,RFP,minus35,6,0.4546130919622904,"[89, 95]",10663,55,1.0,1.0
919,top,25,RFP,minus35,6,0.6492644740569439,"[90, 96]",10699,19,1.0,1.0
920,top,25,RFP,minus35,6,0.6236391748908694,"[97, 103]",10443,275,1.0,1.0
921,top,25,RFP,minus35,6,0.16617121723539496,"[112, 118]",764,9954,1.0,1.0
922,top,25,RFP,minus35,6,0.16091743335128106,"[113, 119]",10701,17,1.0,1.0
923,top,25,RFP,minus35,6,0.003147442667872811,"[123, 129]",10702,16,1.0,1.0010729613733904
924,top,25,RFP,minus35,6,0.4784553916017116,"[132, 138]",625,10093,1.0,1.0
925,top,25,RFP,minus35,6,0.1717786211056509,"[135, 141]",10661,57,1.0,1.0
926,top,25,RFP,minus35,6,0.14761983571363194,"[136, 142]",10697,21,1.0,1.0
927,top,25,RFP,minus35,6,0.7853184774266215,"[142, 148]",10667,51,1.0,1.0
928,top,55,GFP,minus10,6,0.6312330958302121,"[1, 7]",8950,12,1.005483230859428,1.0
929,top,55,GFP,minus10,6,0.010471081248027906,"[4, 10]",8895,67,1.0053404539385848,1.0333333333333334
930,top,55,GFP,minus10,6,0.5583284594640261,"[6, 12]",8922,40,1.0055363427858246,1.0
931,top,55,GFP,minus10,6,0.7218894857938782,"[10, 16]",8947,15,1.005464480874317,1.0070921985815602
932,top,55,GFP,minus10,6,0.07961419740822993,"[12, 18]",8944,18,1.005431832129538,1.0210849756304303
933,top,55,GFP,minus10,6,1.325493374667995e-09,"[15, 21]",401,8561,1.0,1.0060975609756098
934,top,55,GFP,minus10,6,0.2799971558547787,"[26, 32]",363,8599,1.0040816326530613,1.0055440055440057
935,top,55,GFP,minus10,6,0.6536713480374282,"[33, 39]",8949,13,1.00547195622435,1.0
936,top,55,GFP,minus10,6,3.442435555914633e-06,"[34, 40]",8896,66,1.0053068279426052,1.069918699186992
937,top,55,GFP,minus10,6,0.06969589314184226,"[37, 43]",8952,10,1.0055096836864794,1.0
938,top,55,GFP,minus10,6,0.3476087168422549,"[39, 45]",8946,16,1.0055096836864794,1.0
939,top,55,GFP,minus10,6,7.652033673382517e-06,"[64, 70]",8932,30,1.0053811702476785,1.1532608695652173
940,top,55,GFP,minus10,6,0.005274619558614732,"[67, 73]",8920,42,1.0053957009073704,1.0363971108908085
941,top,55,GFP,minus10,6,8.142992106483423e-10,"[69, 75]",8849,113,1.0051546391752575,1.0555555555555556
942,top,55,GFP,minus10,6,0.4894840453061642,"[72, 78]",8947,15,1.00542888165038,1.010136452241715
943,top,55,GFP,minus10,6,1.3231601687621196e-06,"[78, 84]",605,8357,1.0,1.0061728395061729
944,top,55,GFP,minus10,6,0.00013009347285373543,"[81, 87]",335,8627,1.0,1.0059171597633136
945,top,55,GFP,minus10,6,0.06767851723519985,"[91, 97]",8907,55,1.0055555555555555,1.0
946,top,55,GFP,minus10,6,0.02138341421585732,"[103, 109]",731,8231,1.0028429282160625,1.0058479532163742
947,top,55,GFP,minus10,6,0.11880078310073991,"[105, 111]",8951,11,1.0055248618784531,1.0
948,top,55,GFP,minus10,6,0.033088973161739525,"[106, 112]",479,8483,1.0093109869646182,1.005091649694501
949,top,55,GFP,minus10,6,0.016471534831576675,"[111, 117]",8758,204,1.0056380540925427,1.0016452231733965
950,top,55,GFP,minus10,6,0.009022298623954695,"[142, 148]",8940,22,1.0055497805497806,1.0
951,top,55,GFP,minus35,6,0.5524292876799004,"[4, 10]",563,8399,1.0072463768115942,1.0053859964093357
952,top,55,GFP,minus35,6,0.9027705924994531,"[8, 14]",269,8693,1.0048309178743962,1.0054945054945057
953,top,55,GFP,minus35,6,1.7378699901712356e-09,"[15, 21]",8892,70,1.0057651135158192,1.0
954,top,55,GFP,minus35,6,0.6100131196779748,"[20, 26]",8894,68,1.0055096836864794,1.0
955,top,55,GFP,minus35,6,0.0407971675958627,"[26, 32]",8941,21,1.0055286800276435,1.0
956,top,55,GFP,minus35,6,0.00025672240509351665,"[31, 37]",663,8299,1.0101522842639594,1.0052015604681404
957,top,55,GFP,minus35,6,0.9870240066621909,"[32, 38]",8583,379,1.0055440055440057,1.0036789297658864
958,top,55,GFP,minus35,6,0.899362277436248,"[35, 41]",8929,33,1.005464480874317,1.0063856960408684
959,top,55,GFP,minus35,6,0.4355878557888726,"[36, 42]",8931,31,1.005464480874317,1.0075187969924813
960,top,55,GFP,minus35,6,0.6455705614858832,"[37, 43]",8948,14,1.0054682185493333,1.0040322580645162
961,top,55,GFP,minus35,6,0.0014255169301335446,"[41, 47]",8935,27,1.0055555555555555,1.0
962,top,55,GFP,minus35,6,0.5133600797522825,"[43, 49]",8952,10,1.0054496317415063,1.0113447269118478
963,top,55,GFP,minus35,6,0.053321799226457724,"[51, 57]",333,8629,1.0008992805755397,1.0057803468208093
964,top,55,GFP,minus35,6,0.00048737588139616484,"[66, 72]",8923,39,1.005586592178771,1.0
965,top,55,GFP,minus35,6,0.25924393492409603,"[71, 77]",8925,37,1.0055440055440057,1.0
966,top,55,GFP,minus35,6,0.03231331860186545,"[77, 83]",8929,33,1.0055555555555555,1.0
967,top,55,GFP,minus35,6,0.04997488077538154,"[78, 84]",8941,21,1.0055440055440057,1.0
968,top,55,GFP,minus35,6,2.3748469204889426e-09,"[86, 92]",8671,291,1.005084745762712,1.025974025974026
969,top,55,GFP,minus35,6,0.019870854814753702,"[87, 93]",898,8064,1.001943758031933,1.0060150511957742
970,top,55,GFP,minus35,6,0.016847984735405098,"[88, 94]",8941,21,1.0055440055440057,1.0
971,top,55,GFP,minus35,6,1.7953114638429028e-09,"[89, 95]",8858,104,1.0058219373757389,1.0
972,top,55,GFP,minus35,6,0.06457796347903019,"[101, 107]",8937,25,1.00542888165038,1.007936507936508
973,top,55,GFP,minus35,6,0.631581711775876,"[105, 111]",8901,61,1.0055286800276435,1.0038022813688212
974,top,55,GFP,minus35,6,0.2827477045736453,"[110, 116]",8919,43,1.0054945054945057,1.0028818443804035
975,top,55,GFP,minus35,6,0.8858127747011185,"[114, 120]",8940,22,1.0054682185493333,1.0045721439192712
976,top,55,GFP,minus35,6,0.0009455385261212052,"[115, 121]",8761,201,1.005226480836237,1.0132743362831858
977,top,55,GFP,minus35,6,0.0016469695719575279,"[116, 122]",776,8186,1.0078998503678456,1.0051744284184303
978,top,55,GFP,minus35,6,0.6286628765765359,"[117, 123]",8934,28,1.0055096836864794,1.0034218851451224
979,top,55,GFP,minus35,6,2.9032532078478177e-10,"[118, 124]",8862,100,1.005815161206172,1.0
980,top,55,GFP,minus35,6,4.596285207432063e-06,"[136, 142]",8907,55,1.00531914893617,1.0555555555555556
981,top,55,GFP,minus35,6,4.394574268491647e-09,"[137, 143]",8871,91,1.0058027079303675,1.0
982,top,55,GFP,minus35,6,2.3230865870689025e-05,"[143, 149]",8774,188,1.0052242064755597,1.0220019342359767
983,top,55,RFP,minus10,6,0.6967760764615492,"[1, 7]",8950,12,1.3435921717171717,1.3764705882352941
984,top,55,RFP,minus10,6,0.0004216737264075896,"[4, 10]",8895,67,1.3375,1.5
985,top,55,RFP,minus10,6,0.00023779128325897763,"[6, 12]",8922,40,1.3387569489089741,1.717888471177945
986,top,55,RFP,minus10,6,4.247484614475348e-05,"[10, 16]",8947,15,1.3448275862068966,1.0
987,top,55,RFP,minus10,6,0.04096461391272666,"[12, 18]",8944,18,1.3421756262313538,1.7846153846153845
988,top,55,RFP,minus10,6,1.2502263932956713e-25,"[15, 21]",401,8561,1.009493670886076,1.3636363636363635
989,top,55,RFP,minus10,6,3.7271902057944773e-07,"[26, 32]",363,8599,1.489795918367347,1.3333333333333333
990,top,55,RFP,minus10,6,6.560940717437991e-06,"[33, 39]",8949,13,1.3448275862068966,1.0
991,top,55,RFP,minus10,6,0.6174395015478544,"[34, 40]",8896,66,1.3428401663695781,1.3819444444444444
992,top,55,RFP,minus10,6,0.0005579278780368579,"[37, 43]",8952,10,1.3448275862068966,1.0039473684210525
993,top,55,RFP,minus10,6,7.941996337308018e-07,"[39, 45]",8946,16,1.3395658339696737,1.974465811965812
994,top,55,RFP,minus10,6,0.021808036343793514,"[64, 70]",8932,30,1.3395658339696737,1.6526881720430109
995,top,55,RFP,minus10,6,0.0008609192535861159,"[67, 73]",8920,42,1.3481404321938832,1.096122112211221
996,top,55,RFP,minus10,6,0.18447971652246142,"[69, 75]",8849,113,1.3398058252427183,1.4
997,top,55,RFP,minus10,6,0.9283215059270601,"[72, 78]",8947,15,1.34375,1.325
998,top,55,RFP,minus10,6,2.23102756727973e-10,"[78, 84]",605,8357,1.5,1.3333333333333333
999,top,55,RFP,minus10,6,0.0011974281671005029,"[81, 87]",335,8627,1.4285714285714286,1.3333333333333333
1000,top,55,RFP,minus10,6,2.2264113724231973e-08,"[91, 97]",8907,55,1.35,1.011128775834658
1001,top,55,RFP,minus10,6,0.22157856525202235,"[103, 109]",731,8231,1.375,1.338235294117647
1002,top,55,RFP,minus10,6,0.606519253528861,"[105, 111]",8951,11,1.34375,1.6
1003,top,55,RFP,minus10,6,0.0042537229193073695,"[106, 112]",479,8483,1.4444444444444444,1.3333333333333333
1004,top,55,RFP,minus10,6,1.1737544757469057e-05,"[111, 117]",8758,204,1.3333333333333333,1.5555555555555556
1005,top,55,RFP,minus10,6,0.0546165407149957,"[142, 148]",8940,22,1.3442887931034484,1.1320642978003383
1006,top,55,RFP,minus35,6,0.001471024554151941,"[4, 10]",563,8399,1.4,1.3333333333333333
1007,top,55,RFP,minus35,6,0.18367486913234,"[8, 14]",269,8693,1.3636363636363635,1.3421052631578947
1008,top,55,RFP,minus35,6,7.796404313758485e-25,"[15, 21]",8892,70,1.356127021235145,1.0
1009,top,55,RFP,minus35,6,3.9440775953345444e-16,"[20, 26]",8894,68,1.3529411764705883,1.0
1010,top,55,RFP,minus35,6,1.4435131733917936e-05,"[26, 32]",8941,21,1.3388042203985933,1.7983870967741935
1011,top,55,RFP,minus35,6,6.385555325086609e-36,"[31, 37]",663,8299,1.0833333333333333,1.375
1012,top,55,RFP,minus35,6,4.65863987236881e-22,"[32, 38]",8583,379,1.3636363636363635,1.0833333333333333
1013,top,55,RFP,minus35,6,0.017942143555997426,"[35, 41]",8929,33,1.3421052631578947,1.6
1014,top,55,RFP,minus35,6,0.09695069030126259,"[36, 42]",8931,31,1.3434343434343434,1.824561403508772
1015,top,55,RFP,minus35,6,4.397265689072084e-06,"[37, 43]",8948,14,1.3450684837222107,1.0
1016,top,55,RFP,minus35,6,0.7907685232832502,"[41, 47]",8935,27,1.34375,1.240343347639485
1017,top,55,RFP,minus35,6,0.00018364207234400286,"[43, 49]",8952,10,1.3415071770334928,1.971687089269825
1018,top,55,RFP,minus35,6,8.703283907805817e-31,"[51, 57]",333,8629,1.75,1.3333333333333333
1019,top,55,RFP,minus35,6,0.4332084856062408,"[66, 72]",8923,39,1.3422459893048129,1.4878048780487805
1020,top,55,RFP,minus35,6,0.5072415009417841,"[71, 77]",8925,37,1.3434343434343434,1.4315068493150684
1021,top,55,RFP,minus35,6,0.022587099919424685,"[77, 83]",8929,33,1.3448275862068966,1.181818181818182
1022,top,55,RFP,minus35,6,0.9017857466968582,"[78, 84]",8941,21,1.34375,1.2857142857142858
1023,top,55,RFP,minus35,6,0.036532090287525416,"[86, 92]",8671,291,1.3375,1.4166666666666667
1024,top,55,RFP,minus35,6,3.506446641376048e-05,"[87, 93]",898,8064,1.4570147679324894,1.3333333333333333
1025,top,55,RFP,minus35,6,0.012565876182079685,"[88, 94]",8941,21,1.3448275862068966,1.0
1026,top,55,RFP,minus35,6,0.43701700425583523,"[89, 95]",8858,104,1.340115678578806,1.4
1027,top,55,RFP,minus35,6,0.2767868070612025,"[101, 107]",8937,25,1.34375,1.243421052631579
1028,top,55,RFP,minus35,6,0.02243862074997869,"[105, 111]",8901,61,1.3387096774193548,1.6
1029,top,55,RFP,minus35,6,0.09008877466020974,"[110, 116]",8919,43,1.3448275862068966,1.2328767123287672
1030,top,55,RFP,minus35,6,0.003341054761009079,"[114, 120]",8940,22,1.3455849738431633,1.1158898305084746
1031,top,55,RFP,minus35,6,0.3452525292850245,"[115, 121]",8761,201,1.3404255319148937,1.4
1032,top,55,RFP,minus35,6,0.00023826483674339435,"[116, 122]",776,8186,1.4545454545454546,1.3333333333333333
1033,top,55,RFP,minus35,6,0.6879653382210951,"[117, 123]",8934,28,1.34375,1.3197478991596638
1034,top,55,RFP,minus35,6,0.22260934008455868,"[118, 124]",8862,100,1.3448275862068966,1.3166666666666667
1035,top,55,RFP,minus35,6,0.037057980504446385,"[136, 142]",8907,55,1.3458605664488017,1.181818181818182
